{34.0082885684597, -118.329544542003}
{34.0498091032094, -118.290280975144}
{34.0714321340347, -118.302258313918}
{33.9742097699832, -118.245130041384}
{33.9542772357441, -118.248064842228}
{33.9824748, -118.265706}
{34.0547299, -118.2534036}
{34.0604857709657, -118.303365080261}
{6.85554504874017, 47.6395593072742}
{34.0616687540786, -118.301102959497}
{34.0426245699592, -118.251690339674}
{34.0098869730921, -118.25968750669}
{34.0314454352802, -118.340867643223}
{34.0396818801846, -118.262742527579}
{34.0404535, -118.2312696}
{34.0533082, -118.2341347}
